2021-02-05 02:01:17, 2
2021-02-04 10:00:33, 60
2021-02-04 02:02:02, 4
2021-02-03 02:01:01, 1
2021-02-02 02:36:06, 2
2021-01-30 02:05:10, 3
2021-01-29 10:01:00, 1
2021-01-29 02:01:43, 1
2021-01-28 10:05:34, 5
2021-01-28 02:00:25, 1
2021-01-27 10:03:44, 1
2021-01-25 02:00:50, 1
2021-01-24 02:01:02, 2
2021-01-23 02:00:56, 1
2021-01-22 10:00:48, 2
2021-01-21 10:00:30, 1
2021-01-21 02:00:05, 2
2021-01-20 02:01:12, 4
2021-01-16 02:01:28, 3
2021-01-15 10:54:31, 2
2021-01-14 11:44:37, 1
2021-01-08 02:01:24, 2
2021-01-07 02:01:38, 1
2021-01-06 00:12:28, 6
2020-12-31 02:00:12, 1
2020-12-23 02:01:12, 1
2020-12-21 02:00:51, 3
2020-12-19 02:00:50, 2
2020-12-18 02:00:33, 2
2020-12-17 10:00:52, 1
2020-12-17 02:00:23, 3
2020-12-16 10:04:07, 1
2020-12-16 02:00:19, 2
2020-12-14 11:09:47, 1
2020-12-12 10:00:57, 2
2020-12-12 02:01:12, 3
2020-12-11 02:00:54, 1
2020-12-10 02:00:16, 2
2020-12-09 10:01:11, 3
2020-12-08 10:38:23, 12
2020-12-07 10:00:54, 1
2020-12-07 02:00:57, 4
2020-12-04 02:00:25, 2
2020-12-03 10:00:47, 1
2020-12-02 10:00:57, 2
2020-12-01 10:24:23, 2745
2020-11-27 02:00:47, 1
2020-11-25 02:01:18, 2
2020-11-24 02:01:18, 3
2020-11-23 17:55:20, 1
2020-11-19 02:01:25, 1
2020-11-18 02:06:53, 2
2020-11-14 02:00:13, 2
2020-11-13 02:00:48, 3
2020-11-11 02:00:22, 1
2020-11-07 02:00:46, 1
2020-11-06 02:00:37, 1
2020-11-02 02:00:55, 1
2020-10-25 02:00:19, 1
2020-10-24 04:55:56, 5
2020-10-23 05:19:50, 6
2020-10-18 02:00:57, 1
2020-10-17 02:01:07, 3
2020-10-16 02:01:00, 2
2020-10-15 02:00:08, 1
2020-10-11 02:00:00, 3
2020-10-10 02:00:01, 1
2020-10-09 02:00:13, 2
2020-10-08 02:00:44, 1
2020-10-07 02:00:25, 2
2020-10-05 02:00:01, 1
2020-10-04 02:00:13, 1
2020-10-02 02:00:22, 1
2020-10-01 02:00:05, 1
2020-09-29 02:00:35, 1
2020-09-28 02:00:00, 1
2020-09-26 02:00:15, 1
2020-09-25 02:00:37, 1
2020-09-21 02:00:12, 2
2020-09-20 02:00:20, 1
2020-09-18 02:00:19, 1
2020-09-17 02:00:30, 1
2020-09-16 02:00:43, 1
2020-09-15 02:00:45, 1
2020-09-13 02:00:42, 1
2020-09-12 02:00:07, 2
2020-09-11 02:00:39, 5
2020-09-09 02:01:46, 1
2020-09-08 02:00:20, 1
2020-09-06 02:00:07, 1
2020-09-01 02:00:38, 1
2020-08-30 02:00:32, 2
2020-08-27 02:00:22, 1
2020-08-24 02:00:34, 1
2020-08-23 02:00:14, 1
2020-08-21 02:00:54, 18
2020-08-17 02:00:38, 1
2020-08-16 02:00:49, 1
2020-08-15 02:01:00, 2
2020-08-14 02:00:44, 2
2020-08-13 02:00:13, 4
2020-08-12 02:00:58, 1
2020-08-11 02:00:04, 2
2020-08-10 02:00:45, 2
2020-08-09 02:01:08, 2
2020-08-08 02:00:03, 43
2020-08-07 02:01:42, 251
2020-07-20 02:00:55, 1
2020-07-17 02:00:28, 1
2020-07-15 02:00:41, 1
2020-07-08 02:00:17, 1
2020-07-07 02:00:23, 1
2020-07-02 02:00:22, 1
2020-06-27 02:00:39, 1
2020-06-26 02:00:25, 1
2020-06-15 02:00:20, 1
2020-06-06 02:00:13, 1
2020-06-04 02:00:32, 1
2020-06-01 02:00:39, 1
2020-05-24 02:00:15, 1
2020-05-22 02:00:05, 1
2020-05-18 02:00:07, 1
2020-05-17 02:00:23, 1
2020-05-14 02:00:35, 1
2020-05-11 02:00:01, 1
2020-05-04 02:00:09, 1
2020-05-02 02:00:07, 1
2020-04-30 02:00:07, 1
2020-04-28 02:00:18, 1
2020-04-27 02:00:29, 1
2020-04-22 02:00:24, 1
2020-04-21 02:00:25, 1
2020-04-12 02:00:26, 1
2020-04-11 02:00:05, 7
2020-04-09 02:00:34, 1
2020-04-08 02:00:09, 1
2020-04-06 02:00:16, 1
2020-04-03 02:00:25, 1
2020-04-02 02:00:22, 1
2020-03-30 02:00:10, 1
2020-03-28 02:00:05, 1
2020-03-23 02:00:27, 1
2020-03-20 02:00:03, 1
2020-03-16 02:00:21, 1
2020-03-12 02:00:03, 1
2020-03-10 02:00:20, 1
2020-03-09 02:00:19, 1
2020-03-07 02:00:11, 2
2020-03-02 02:00:11, 1
2020-03-01 02:00:22, 2
2020-02-27 02:00:09, 1
2020-02-26 02:00:18, 1
2020-02-21 02:00:16, 2
2020-02-20 02:00:15, 1
2020-02-19 02:00:02, 1
2020-02-17 02:00:04, 1
2020-02-13 02:00:05, 1
2020-02-12 02:00:26, 1
2020-02-11 02:00:15, 1
2020-02-10 02:00:16, 1
2020-02-08 02:00:17, 2
2020-02-06 02:00:18, 1
2020-02-05 02:00:04, 1
2020-02-03 02:00:01, 1
2020-02-02 02:00:07, 3
2020-01-29 02:00:23, 3
2020-01-26 02:00:09, 1
2020-01-25 02:00:10, 2
2020-01-24 02:00:20, 20
2020-01-23 02:00:23, 92
2020-01-22 02:00:13, 107
2020-01-17 02:00:23, 3
2020-01-16 02:00:09, 1
2020-01-15 02:00:16, 3
2020-01-11 02:00:07, 1
2020-01-09 02:00:03, 4
2020-01-08 02:00:16, 2
2020-01-07 02:00:11, 1
2019-12-20 02:00:20, 2
2019-12-19 02:00:08, 2
2019-12-17 17:52:35, 3938
2019-12-17 17:52:23, 4725
2019-12-10 02:00:18, 2
2019-12-09 02:00:13, 2
2019-12-06 02:00:06, 1
2019-12-03 02:00:11, 1
2019-11-20 02:00:20, 1
2019-11-07 02:00:12, 1
2019-10-29 14:18:29, 82
2019-10-28 02:00:15, 1
2019-10-24 02:00:28, 1
2019-10-23 02:00:06, 2
2019-10-22 14:35:01, 12
2019-09-16 02:00:06, 6
2019-09-11 02:00:13, 1
2019-08-26 02:00:04, 1
2019-08-21 02:00:07, 1
2019-08-08 02:00:10, 2
2019-08-02 13:50:45, 8
2019-07-29 16:01:24, 1
