2022-02-10 17:11:54, 75
2022-01-18 16:03:15, 7
2022-01-05 15:48:40, 1
2021-12-30 15:43:12, 1
2021-12-28 15:41:58, 1
2021-12-26 15:40:33, 1
2021-12-17 15:36:19, 1
2021-12-09 15:30:03, 1
2021-10-14 15:22:47, 1
2021-10-10 15:20:54, 2
2021-09-30 14:58:55, 1
2021-09-28 14:57:44, 101
2021-02-01 12:52:26, 1
2020-08-06 11:53:14, 22
2019-12-06 18:00:13, 19
2019-11-24 15:54:38, 1
2019-11-13 15:53:13, 43
2019-10-28 15:51:30, 1
2019-10-15 15:49:39, 1
2019-10-09 17:55:08, 1
2019-10-09 17:52:08, 1
2019-10-09 17:44:27, 1
2019-10-09 17:41:16, 1
2019-10-09 17:39:44, 1
2019-10-09 17:34:34, 1
2019-10-09 17:31:22, 1
2019-10-09 17:29:52, 1
2019-10-09 17:26:19, 1
2019-10-09 17:18:31, 1
2019-10-09 17:07:57, 1
2019-10-09 17:03:22, 1
2019-09-25 12:11:54, 1
2019-09-24 12:11:40, 2
2019-09-23 12:11:28, 1
2019-09-22 00:35:40, 12
2019-09-21 23:54:45, 179
2019-09-21 23:18:57, 9
2019-09-21 23:10:54, 3
2019-09-21 22:56:56, 95
2019-09-21 22:43:43, 24
2019-09-21 21:05:34, 40
2019-09-21 12:11:10, 21
