2022-03-12 18:11:07, 2
2022-03-08 18:08:30, 3
2022-03-06 18:07:07, 1
2022-03-05 18:06:25, 3
2022-03-04 18:05:06, 2
2022-02-26 17:58:35, 3
2022-02-22 17:55:33, 1
2022-02-21 17:54:21, 1
2022-02-19 17:53:47, 1
2022-02-17 17:14:40, 2
2022-02-16 17:14:03, 1
2022-02-12 17:09:34, 5
2022-02-11 17:08:25, 2
2022-02-10 17:07:49, 3
2022-02-09 17:06:51, 1
2022-02-08 17:06:38, 1
2022-02-05 17:04:24, 2
2022-02-04 17:03:03, 3
2022-02-03 17:01:58, 6
2022-02-02 17:00:26, 1
2022-02-01 16:59:09, 2
2022-01-29 16:56:37, 1
2022-01-27 16:30:48, 3
2022-01-26 16:30:24, 1
2022-01-25 16:30:09, 2
2022-01-23 16:27:57, 1
2022-01-22 16:26:58, 1
2022-01-20 16:25:47, 2
2022-01-19 16:25:36, 3
2022-01-13 16:20:34, 1
2022-01-12 16:20:03, 1
2022-01-08 16:16:04, 1
2021-12-30 16:08:04, 1
2021-12-25 16:03:03, 1
2021-12-23 16:00:20, 2
2021-12-22 16:00:07, 1
2021-12-14 15:51:58, 1
2021-12-11 15:50:08, 1
2021-12-03 15:39:54, 1
2021-11-29 15:29:55, 1
2021-11-26 00:20:36, 1
2021-11-19 00:15:38, 1
2021-11-15 00:12:23, 1
2021-11-09 00:08:01, 1
2021-11-07 00:06:10, 1
2021-11-06 00:04:40, 1
2021-11-05 00:04:22, 1
2021-11-02 00:01:31, 1
2021-10-29 23:58:04, 1
2021-10-28 23:57:33, 1
2021-10-26 23:56:25, 2
2021-10-25 23:55:11, 2
2021-10-22 23:53:06, 1
2021-10-21 23:52:34, 1
2021-10-20 23:52:03, 2
2021-10-19 23:51:27, 1
2021-10-16 23:49:00, 1
2021-10-15 23:48:34, 1
2021-10-14 23:47:32, 1
2021-10-13 23:45:28, 1
2021-10-12 23:44:38, 1
2021-10-11 23:44:29, 2
2021-10-09 23:42:36, 1
2021-10-07 23:34:15, 2
2021-10-02 23:30:00, 1
2021-10-01 23:29:43, 1
2021-09-28 23:28:46, 82
2021-06-02 23:01:07, 1
2021-05-26 23:00:49, 1
2021-05-23 23:01:21, 1
2021-05-22 23:00:58, 1
2021-05-21 23:01:04, 1
2021-05-17 23:00:09, 1
2021-05-14 23:01:11, 1
2021-05-12 23:00:41, 1
2021-05-11 23:00:24, 2
2021-05-08 23:01:13, 1
2021-05-06 23:00:29, 1
2021-04-30 23:00:58, 1
2021-04-28 23:00:44, 1
2021-04-21 23:00:26, 1
2021-04-10 23:01:09, 1
2021-04-09 23:00:50, 1
2021-04-08 23:00:36, 1
2021-04-07 23:01:13, 1
2021-04-06 23:00:51, 1
2021-04-02 23:00:51, 2
2021-04-01 23:00:43, 3
2021-03-31 23:00:54, 1
2021-03-27 23:00:31, 3
2021-03-26 23:01:30, 1
2021-03-25 23:01:25, 1
2021-03-24 23:00:52, 1
2021-03-22 23:01:35, 3
2021-03-18 23:01:54, 1
2021-03-17 23:01:51, 1
2021-03-15 23:01:33, 2
2021-03-12 23:00:43, 2
2021-03-11 23:01:05, 1
2021-03-09 23:01:14, 1
2021-03-03 23:01:48, 1
2021-03-02 23:01:44, 2
2021-02-28 23:00:55, 1
2021-02-24 23:01:18, 1
2021-02-17 23:01:04, 3
2021-02-12 23:00:48, 1
2021-02-10 23:00:54, 3
2021-02-09 23:00:21, 2
2021-02-08 23:00:40, 1
2021-02-05 23:00:44, 11
2021-02-04 09:31:25, 1
2021-02-01 23:01:37, 1
2021-01-27 23:00:48, 2
2021-01-24 23:01:02, 7
2021-01-23 23:00:14, 1
2021-01-22 23:01:42, 1
2021-01-21 23:01:48, 2
2021-01-20 23:00:12, 2
2021-01-19 23:11:39, 3
2021-01-18 23:01:53, 1
2021-01-15 23:11:32, 2
2021-01-14 23:01:33, 1
2021-01-11 23:01:21, 1
2021-01-08 23:00:53, 1
2020-12-27 23:01:12, 1
2020-12-17 23:00:27, 2
2020-12-07 23:00:09, 1
2020-12-04 23:00:01, 1
2020-12-03 23:00:10, 1
2020-12-01 23:00:42, 1
2020-11-30 23:00:03, 2
2020-11-29 23:00:02, 1
2020-11-24 10:48:33, 6
2020-10-26 23:01:50, 1
2020-10-24 23:00:17, 1
2020-10-19 06:55:20, 1
2020-10-16 23:00:55, 1
2020-10-14 23:00:17, 1
2020-09-28 23:00:27, 1
2020-09-24 23:00:45, 1
2020-09-23 23:00:13, 1
2020-09-12 23:00:59, 1
2020-08-06 23:01:09, 59
2020-04-16 23:00:35, 2
2020-04-03 23:00:30, 1
2020-03-27 23:00:24, 1
2020-03-23 23:00:14, 1
2020-03-21 23:00:16, 1
2020-03-09 23:00:26, 1
2020-02-25 23:00:34, 1
2020-02-24 23:00:20, 1
2020-02-08 23:00:20, 1
2020-01-29 23:00:13, 1
2020-01-28 23:00:19, 1
2020-01-27 23:00:16, 1
2020-01-16 23:00:23, 1
2020-01-15 23:00:09, 1
2020-01-13 23:00:07, 1
2020-01-12 23:00:00, 1
2020-01-04 23:00:03, 1
2019-12-29 23:00:02, 1
2019-12-28 23:00:14, 1
2019-12-18 23:00:13, 1
2019-12-17 23:00:08, 2
2019-12-09 23:00:19, 1
2019-12-08 23:00:03, 26
2019-12-05 23:00:15, 1
2019-12-02 14:59:06, 484
2019-11-29 23:00:11, 1
2019-11-27 23:00:14, 2
2019-11-14 23:00:09, 1
2019-10-29 23:00:13, 20
2019-09-16 12:00:08, 18
2019-08-21 14:45:48, 256
2019-08-20 12:44:02, 760
